company_name,productivity_change_pct,employees_impacted
Scott-Thompson Pvt. Ltd.,85.78099722837968,312
"Sawyer, Cooper and Morrison Pvt. Ltd.",84.05042066400233,944
Luna-Lowe Pvt. Ltd.,5.3014337069623,499
"Garcia, Cox and Frazier Pvt. Ltd.",95.4957003349445,409
"Huynh, Richards and Duncan Pvt. Ltd.",20.459067563315116,738
"Moore, Martin and Smith Pvt. Ltd.",68.35632010265206,526
Francis-Bell Pvt. Ltd.,19.11599782166649,242
"Bolton, Gomez and Cain Pvt. Ltd.",57.49600088698963,168
Peterson-Bradford Pvt. Ltd.,56.59907468644576,407
"Walton, Long and Silva Pvt. Ltd.",76.95109061226705,937
"Campbell, Harvey and Randall Pvt. Ltd.",21.23476663766112,309
"Edwards, Noble and Wright Pvt. Ltd.",20.78601846885393,687
Miller-Richardson Pvt. Ltd.,12.412862380454026,578
"May, Carter and Randolph Pvt. Ltd.",39.73435210202907,483
Steele LLC Pvt. Ltd.,0.1193398448929294,266
"Harvey, Thompson and Carroll Pvt. Ltd.",53.83210000849509,226
"Taylor, Henderson and Landry Pvt. Ltd.",66.55585733972543,630
Rodriguez-Petty Pvt. Ltd.,42.25969490692426,632
"Armstrong, Mcgee and Sosa Pvt. Ltd.",91.46013119693446,597
"Anderson, Watkins and Davidson Pvt. Ltd.",95.44768182758456,965
Potts-Martinez Pvt. Ltd.,90.19341039299428,370
Fox-Morales Pvt. Ltd.,25.515827649615808,358
Fuller-Williams Pvt. Ltd.,84.65595321464924,875
Bernard and Sons Pvt. Ltd.,64.66805229181725,470
Mcbride Ltd Pvt. Ltd.,45.79391163988248,894
"Hanson, Cuevas and Johnston Pvt. Ltd.",5.417589032133819,637
Michael-Russo Pvt. Ltd.,18.36575526721021,562
Pugh LLC Pvt. Ltd.,3.033048937127913,849
Bowman-Torres Pvt. Ltd.,33.172939735077655,762
Jimenez-Mcdonald Pvt. Ltd.,48.00003203450582,383
"Blake, Espinoza and Miller Pvt. Ltd.",93.4894559480953,944
"Sawyer, Horton and Moore Pvt. Ltd.",53.20647569927041,282
Hawkins-Lewis Pvt. Ltd.,9.977184205661228,658
"Dickson, Hopkins and Nelson Pvt. Ltd.",31.500616524573267,837
"Reed, Fletcher and Thomas Pvt. Ltd.",25.84831035952389,556
Rich-Parsons Pvt. Ltd.,77.15349486657384,463
Phillips-Clayton Pvt. Ltd.,53.382536405228834,438
"Russo, Norman and Nelson Pvt. Ltd.",40.13401484363236,515
"Buckley, Barrera and Diaz Pvt. Ltd.",88.4698812405244,692
Christian-Smith Pvt. Ltd.,37.611346949630864,599
Salazar-Jones Pvt. Ltd.,89.95587599379684,558
Benson-Ramirez Pvt. Ltd.,42.12148329194186,938
Sims-Mitchell Pvt. Ltd.,49.7269357465149,300
Gibson-Parks Pvt. Ltd.,61.73278011088872,417
"Perkins, Stewart and Mccoy Pvt. Ltd.",41.34705300148679,545
Pearson-Johnson Pvt. Ltd.,56.71929801922671,348
Lucas-Smith Pvt. Ltd.,45.34986031622778,451
"Brown, Coleman and Terry Pvt. Ltd.",17.47471487353225,620
Perez-Herrera Pvt. Ltd.,25.6880149077522,275
Powell-Peterson Pvt. Ltd.,19.379139201045348,503
Maddox-Byrd Pvt. Ltd.,60.0426050812526,511
Carter-Wise Pvt. Ltd.,14.00453839343453,871
"Hernandez, Carroll and Tucker Pvt. Ltd.",87.61002336414124,406
"Scott, Oliver and Butler Pvt. Ltd.",69.81975403899769,364
Burnett-Higgins Pvt. Ltd.,21.036276354786608,360
"Mcclain, Cook and Miller Pvt. Ltd.",85.25293841586839,608
"Meyer, Howard and Wolfe Pvt. Ltd.",78.88557558512296,228
Conner-Torres Pvt. Ltd.,52.98762365844837,218
"Lopez, Austin and Coffey Pvt. Ltd.",20.17109065172028,449
Franklin-Martinez Pvt. Ltd.,24.67763090309806,623
"Ellis, Bowers and Garcia Pvt. Ltd.",73.69676901505893,859
Jones-Colon Pvt. Ltd.,33.037935070346,709
Boyd-Kennedy Pvt. Ltd.,0.1333508445318654,411
Day Ltd Pvt. Ltd.,6.0285927321222506,831
White-Gardner Pvt. Ltd.,20.781796741214308,316
Rodriguez-Hughes Pvt. Ltd.,97.69511307136874,544
"Mcclain, Bates and Herrera Pvt. Ltd.",10.043766639476114,401
"Summers, Simon and Schwartz Pvt. Ltd.",50.751263915623504,597
"Thompson, Nicholson and Peck Pvt. Ltd.",97.5278270683784,580
"Thompson, Goodman and Evans Pvt. Ltd.",62.1750367654434,863
Bray Ltd Pvt. Ltd.,67.02201333958722,766
"Cross, Wilkinson and Hicks Pvt. Ltd.",9.294377115083565,308
"Lucas, Briggs and Ortiz Pvt. Ltd.",42.37427415658775,675
"Fernandez, Miller and Garcia Pvt. Ltd.",48.42477647171346,638
Krueger-Burch Pvt. Ltd.,97.59355026978945,848
Hayes-Barry Pvt. Ltd.,73.04228106375923,384
"Williams, Preston and Duke Pvt. Ltd.",29.062685114169877,636
Smith-Christian Pvt. Ltd.,10.849592186031254,153
"Clark, Hicks and Robinson Pvt. Ltd.",47.69064562320248,247
Cannon-Salazar Pvt. Ltd.,60.36639261605221,639
Farrell Ltd Pvt. Ltd.,28.634250612450217,960
"Vaughn, Sweeney and Flores Pvt. Ltd.",92.14360776085904,344
Jensen-Crawford Pvt. Ltd.,4.160913636211894,910
Martinez-Lucero Pvt. Ltd.,14.216803357100904,359
Doyle-Wagner Pvt. Ltd.,71.00815997095532,637
"Chambers, Rodriguez and Wells Pvt. Ltd.",18.34589153992079,785
"Reynolds, Osborn and Sanders Pvt. Ltd.",2.716391730102385,184
Perez-Boyd Pvt. Ltd.,40.76591102176255,904
"Rodriguez, Russell and Taylor Pvt. Ltd.",81.98834621974405,876
Knapp-Davenport Pvt. Ltd.,23.396864504044267,185
"Williams, Harrell and Gutierrez Pvt. Ltd.",61.14564335271311,720
"Long, Smith and Munoz Pvt. Ltd.",55.85803363257346,183
"Morales, Wilson and Burton Pvt. Ltd.",13.328102006880291,469
"Cochran, Reynolds and Santiago Pvt. Ltd.",16.449780662364986,890
"Carpenter, Martinez and Lambert Pvt. Ltd.",3.1777559728376925,335
Reed-Mullen Pvt. Ltd.,16.67703009720569,361
"Carter, Mcgee and Howard Pvt. Ltd.",93.83245663231214,643
"Smith, Hall and Young Pvt. Ltd.",19.46105086898644,162
Rodriguez-Browning Pvt. Ltd.,96.52723822795454,620
"Ho, Davis and Singleton Pvt. Ltd.",47.70463895498168,1000
Nash Ltd Pvt. Ltd.,82.2796234298163,469
Anderson-Dyer Pvt. Ltd.,11.2255544999331,436
Castillo-Noble Pvt. Ltd.,30.47012564180828,597
"Ellis, Kaiser and Pitts Pvt. Ltd.",81.97470260418669,985
Rodriguez-Miller Pvt. Ltd.,55.92086806426122,913
"Martinez, Davis and Scott Pvt. Ltd.",85.33623580013227,987
Hood-Sullivan Pvt. Ltd.,91.42939260473972,712
"Bush, Ross and Williams Pvt. Ltd.",76.77970904825425,731
"Washington, Cruz and Williams Pvt. Ltd.",55.594465601869366,833
Reynolds-Fox Pvt. Ltd.,33.983859069654635,621
Montgomery-Malone Pvt. Ltd.,60.982776357317846,776
Hansen-Wilkerson Pvt. Ltd.,3.8439595063981313,849
"Day, Robles and Brown Pvt. Ltd.",84.85816003952202,444
Dixon-Arnold Pvt. Ltd.,56.65723748058987,305
"Reilly, Gallagher and Anderson Pvt. Ltd.",21.446820494672213,200
Thompson-Becker Pvt. Ltd.,44.25671267297366,158
"Allen, Diaz and Richards Pvt. Ltd.",92.2080981924022,434
"Wade, Watson and Lowery Pvt. Ltd.",53.71980768992456,747
"Rodriguez, Moss and Nguyen Pvt. Ltd.",40.47200396839701,183
"Elliott, Smith and Brown Pvt. Ltd.",23.626078114247694,992
Hines-Mills Pvt. Ltd.,76.64980268685889,900
"Terry, Hayes and Ramos Pvt. Ltd.",51.98295928368225,684
"Lucas, Ortiz and Walker Pvt. Ltd.",64.03800170932283,313
Allen-White Pvt. Ltd.,18.09283797769141,334
"Turner, Mckay and Gonzales Pvt. Ltd.",46.07135048413538,770
"Wood, Jarvis and Black Pvt. Ltd.",99.02756499259888,246
Parker-Mendoza Pvt. Ltd.,15.440365795409638,789
Whitney Ltd Pvt. Ltd.,65.57671562241778,462
Hernandez-Levy Pvt. Ltd.,17.851504920400185,258
"Garcia, Baker and Schultz Pvt. Ltd.",70.54322719055445,591
"Barton, Lewis and Hamilton Pvt. Ltd.",5.99161740062698,786
Patel-Leonard Pvt. Ltd.,18.22745911399544,153
Lawrence-Moore Pvt. Ltd.,87.37485667729507,521
Bryant-King Pvt. Ltd.,97.5553074130296,491
"Macias, Liu and Wagner Pvt. Ltd.",45.70108992702225,971
"Stuart, Beard and Henderson Pvt. Ltd.",78.23969059665349,675
Kennedy-Patel Pvt. Ltd.,54.13398630591991,789
Rodriguez-Mcdaniel Pvt. Ltd.,97.0941797696206,396
Castillo Group Pvt. Ltd.,9.484555508614466,277
"Huynh, Martinez and Parker Pvt. Ltd.",71.16938250123677,417
"Garcia, Mccoy and Sosa Pvt. Ltd.",45.09118619818221,410
"Gregory, Salazar and Lawrence Pvt. Ltd.",80.78539893177458,669
Sharp-Bentley Pvt. Ltd.,93.04657128497782,201
Dunn-Park Pvt. Ltd.,58.02279874227669,791
"Mayer, Mendez and Turner Pvt. Ltd.",19.18768818107527,779
Rhodes-Vargas Pvt. Ltd.,38.19233868326043,450
"Johnson, Beasley and Lee Pvt. Ltd.",26.35274173045843,249
Durham Group Pvt. Ltd.,9.830213479665462,595
"Galvan, Travis and Hansen Pvt. Ltd.",74.18557124468225,478
"Yang, Freeman and Cruz Pvt. Ltd.",68.16260227763074,530
"Glenn, Barnett and Webb Pvt. Ltd.",97.7195630970245,668
"Martinez, Cobb and Murphy Pvt. Ltd.",12.951159694781822,922
Lloyd-Sanchez Pvt. Ltd.,2.451237217121849,261
"Johnson, Sanchez and Armstrong Pvt. Ltd.",82.67379841051495,383
Donaldson-Brown Pvt. Ltd.,19.634269934467085,481
"Powell, Cole and Wallace Pvt. Ltd.",97.53110096344558,245
"Hartman, Beard and Baker Pvt. Ltd.",80.42556736214705,282
"Stanley, Allen and Brooks Pvt. Ltd.",13.816241936398557,322
"Adams, Peterson and Hobbs Pvt. Ltd.",60.49241622787931,356
Mercer-Anderson Pvt. Ltd.,68.5683266530689,463
"Hess, Murphy and Bailey Pvt. Ltd.",76.8894029119254,276
Lee-Guzman Pvt. Ltd.,99.9246052872412,270
"Stokes, Miller and Chapman Pvt. Ltd.",23.117498584277406,192
"Harris, Atkinson and Watson Pvt. Ltd.",89.77543534572041,365
Hull Inc Pvt. Ltd.,19.498514988375128,193
"Kennedy, Brennan and Phillips Pvt. Ltd.",39.493072904614735,489
Clark LLC Pvt. Ltd.,77.16705419848951,971
Price-Singleton Pvt. Ltd.,35.984780457567346,517
"Perkins, Robertson and Peterson Pvt. Ltd.",92.60830089503808,822
Powell-Clements Pvt. Ltd.,14.84866145318524,543
"Davis, Anderson and Alexander Pvt. Ltd.",34.856933401478585,201
"Brooks, Davis and Salazar Pvt. Ltd.",72.52488116620225,944
"Bernard, Anderson and Johnson Pvt. Ltd.",51.42495667019029,970
"Fernandez, Mendoza and Richardson Pvt. Ltd.",90.79815612308676,351
"Smith, Butler and Edwards Pvt. Ltd.",63.416870064838506,803
"Perez, Wong and Hill Pvt. Ltd.",69.01759875004552,761
"Hampton, Bennett and Davis Pvt. Ltd.",18.676512898334096,391
Gomez-Horton Pvt. Ltd.,93.0501538924166,172
"Hendricks, Tran and Greene Pvt. Ltd.",54.04663114619274,590
Bautista-Torres Pvt. Ltd.,93.68465495035426,765
Cook-Kent Pvt. Ltd.,34.14496747167745,530
Hudson-Joseph Pvt. Ltd.,99.0339180878975,247
"Tucker, Shields and Martinez Pvt. Ltd.",83.92233798442189,959
Gallagher Ltd Pvt. Ltd.,94.10008759330069,720
"Daugherty, Harris and Phillips Pvt. Ltd.",0.8387582866521415,770
"Miller, Bowen and Edwards Pvt. Ltd.",85.57007807447079,872
Mcfarland-Smith Pvt. Ltd.,58.062564349087296,328
Gilmore-Brown Pvt. Ltd.,46.139934637950816,506
Wheeler-Peterson Pvt. Ltd.,1.3297614129782032,326
"Willis, Gonzalez and Campbell Pvt. Ltd.",52.28146054029186,772
"Parker, Ramirez and Dean Pvt. Ltd.",40.725418582504325,889
Goodman and Sons Pvt. Ltd.,30.76782541973469,273
"Neal, Rogers and Clark Pvt. Ltd.",42.75247646257565,914
Alexander-Walton Pvt. Ltd.,1.5087788842687688,321
Melendez-Velasquez Pvt. Ltd.,93.53431084568508,402
Rodriguez-Howard Pvt. Ltd.,45.39958862353593,687
"Marshall, Smith and Montgomery Pvt. Ltd.",25.989288905946907,281
Mcdonald-Hicks Pvt. Ltd.,46.158204340288265,761
Richardson-Forbes Pvt. Ltd.,58.7481500290454,820
Johnson-Moore Pvt. Ltd.,37.719803892482254,973
Moreno-Lee Pvt. Ltd.,28.402947182759007,857
Downs Group Pvt. Ltd.,6.850450866288826,888
"Lopez, Anderson and Vance Pvt. Ltd.",13.97702418983987,693
Stewart-Dillon Pvt. Ltd.,38.69147847607978,813
Watson-Bauer Pvt. Ltd.,8.16703880524573,903
"Wilkinson, Good and Roman Pvt. Ltd.",34.81721785875476,465
"Obrien, Brown and Hill Pvt. Ltd.",12.097941549508008,263
"Martinez, Fox and Mitchell Pvt. Ltd.",17.273496393306875,273
Clarke LLC Pvt. Ltd.,22.89271217847595,920
"Thompson, Fields and Haney Pvt. Ltd.",30.4761706021357,612
Schroeder-Reese Pvt. Ltd.,59.11532376285879,701
"Hughes, Khan and Curtis Pvt. Ltd.",78.92501869823059,974
"Leach, Reid and Torres Pvt. Ltd.",84.74039629452874,779
Jackson-Mcfarland Pvt. Ltd.,97.90701889014692,215
Andrews-Andrade Pvt. Ltd.,81.64999206668269,337
Sullivan-Sosa Pvt. Ltd.,52.50365588473744,300
"Lopez, Matthews and West Pvt. Ltd.",88.53794234261647,874
"Clark, Thompson and Hines Pvt. Ltd.",90.47407903237556,524
"Hughes, Stevenson and Nunez Pvt. Ltd.",69.47221242948845,422
Nguyen-Hale Pvt. Ltd.,85.7689765273554,524
"Lewis, Robles and Bush Pvt. Ltd.",72.48916274142178,712
Young-Rice Pvt. Ltd.,52.58996932667613,806
"White, Reyes and Martin Pvt. Ltd.",72.5454630040114,364
"Douglas, Marquez and Buchanan Pvt. Ltd.",55.14484746136765,890
"Martinez, Morton and Braun Pvt. Ltd.",6.6385263879712,844
Hammond-Lawson Pvt. Ltd.,54.39668497421815,260
Lopez-Hickman Pvt. Ltd.,7.857553454311228,770
Gould Group Pvt. Ltd.,15.77779260216462,869
Smith-Pearson Pvt. Ltd.,1.607633219239479,867
"Herring, Nguyen and Murphy Pvt. Ltd.",84.39218910341206,881
"Smith, Thompson and Johnson Pvt. Ltd.",63.3410731808796,398
Anthony-Contreras Pvt. Ltd.,81.95063104237366,749
Carter-Morales Pvt. Ltd.,5.913500030603014,505
Hanson Group Pvt. Ltd.,2.447109076764753,845
Olson-Wilson Pvt. Ltd.,25.15302190256565,586
Fisher-Baker Pvt. Ltd.,47.37507249607542,304
"Williams, Sanders and Rivas Pvt. Ltd.",9.18477170021249,800
"Sanchez, Walters and Brown Pvt. Ltd.",1.4920033994729631,904
Wilson-Hale Pvt. Ltd.,27.505145123673124,844
"Gomez, Wallace and Ellison Pvt. Ltd.",39.03662715977271,639
"Scott, Bowen and Rodriguez Pvt. Ltd.",4.764989536301389,726
"Russell, Johnson and Schaefer Pvt. Ltd.",91.10185608665142,768
Patel-Hernandez Pvt. Ltd.,32.61876504037055,713
"Pugh, Moore and Cooper Pvt. Ltd.",96.97606776787084,263
Roberts-Austin Pvt. Ltd.,51.81060064004585,751
"Nichols, Oliver and Graves Pvt. Ltd.",12.512731015581192,762
Olson-Martinez Pvt. Ltd.,44.83682203803573,758
"Knight, Burnett and Hicks Pvt. Ltd.",7.569973878638425,712
Goodman-Cantrell Pvt. Ltd.,87.75769999225726,321
"Lynch, Hoffman and Parsons Pvt. Ltd.",13.939561375088273,419
Crawford-Roberson Pvt. Ltd.,7.236369468796466,209
Obrien-Trujillo Pvt. Ltd.,38.12240376144278,392
Shepherd PLC Pvt. Ltd.,5.95475835830791,254
Lee-Rosales Pvt. Ltd.,16.13535523844074,965
"Nolan, Lee and Murphy Pvt. Ltd.",48.09079062885654,416
"Wilson, Medina and Pacheco Pvt. Ltd.",12.877700936984326,529
"Mcdonald, Gray and Kidd Pvt. Ltd.",50.68373727280353,601
Gillespie-Bray Pvt. Ltd.,22.26661406864422,527
Harrington-Strickland Pvt. Ltd.,45.16249689280482,266
Hernandez-Hayden Pvt. Ltd.,51.55049811796509,763
Jones-Rogers Pvt. Ltd.,68.34596995939228,309
"Oconnor, Stanley and Ryan Pvt. Ltd.",1.011854391415945,831
Perry-Cole Pvt. Ltd.,56.964727843462825,812
Odom-Marks Pvt. Ltd.,91.10628003379794,531
"Mcdaniel, Harper and Hayden Pvt. Ltd.",6.420370792093866,743
Mccormick-Vega Pvt. Ltd.,65.21796939324597,848
Hubbard-Harris Pvt. Ltd.,52.03156496303253,513
Walters-Sanders Pvt. Ltd.,74.0207459928891,853
"Hayden, Washington and Mcdowell Pvt. Ltd.",39.484497431121056,283
Johnson-Reynolds Pvt. Ltd.,6.180507713789918,603
"Johnson, Nelson and Evans Pvt. Ltd.",34.8974507659357,335
"Clay, Lara and Rios Pvt. Ltd.",84.0113689987933,853
"Sheppard, Li and Gutierrez Pvt. Ltd.",31.910510935028825,701
Sherman-Mack Pvt. Ltd.,69.88158581676332,899
"Johnson, Scott and Lawson Pvt. Ltd.",1.672266939209499,301
"Perry, Smith and Burgess Pvt. Ltd.",39.63808897274227,234
Mann-Scott Pvt. Ltd.,6.998842854405762,456
"Nguyen, Lee and Williams Pvt. Ltd.",53.75913521321999,432
Kramer-Larson Pvt. Ltd.,79.03188946756379,860
Moses LLC Pvt. Ltd.,32.21125338682364,286
"Lopez, Romero and Wheeler Pvt. Ltd.",87.28563223683038,283
"Pierce, Peterson and Peterson Pvt. Ltd.",75.6449368921878,453
Shelton-Adkins Pvt. Ltd.,70.35636898706741,473
Sullivan and Sons Pvt. Ltd.,59.19926598058226,409
Rodriguez-Orr Pvt. Ltd.,90.67564583612486,467
Patterson-Martin Pvt. Ltd.,89.16747995280451,950
"Meadows, Smith and Schneider Pvt. Ltd.",66.90558515017962,540
"Aguirre, Chung and Ruiz Pvt. Ltd.",74.10530460056546,781
"Heath, Parks and Smith Pvt. Ltd.",44.13384652203847,525
"Dudley, Hoffman and Cruz Pvt. Ltd.",50.2860618368007,802
"Glover, Neal and Bailey Pvt. Ltd.",4.924362443993346,552
"Lewis, Wong and Russell Pvt. Ltd.",23.39979728301603,901
Gilmore-Gordon Pvt. Ltd.,1.9579142553925788,903
Vasquez Group Pvt. Ltd.,19.0019577649879,194
"Rivas, Salazar and Good Pvt. Ltd.",68.65295309027249,862
Lynch-Warner Pvt. Ltd.,31.432543253559007,839
Green-Bennett Pvt. Ltd.,76.10617618930969,589
"Bailey, Richardson and Lewis Pvt. Ltd.",98.59884165997371,262
Soto Inc Pvt. Ltd.,52.0048594960158,391
"Baker, Hudson and Randolph Pvt. Ltd.",72.315130170677,527
Rivera-Drake Pvt. Ltd.,66.72908721995643,699
Diaz-Cunningham Pvt. Ltd.,97.9331574329031,984
Davidson-Daniel Pvt. Ltd.,28.131002398105466,271
Yu Group Pvt. Ltd.,2.255716791425688,628
"Smith, Coleman and Parker Pvt. Ltd.",48.6628267594956,867
Wagner-Hernandez Pvt. Ltd.,96.06825963863524,914
Brown-Daniel Pvt. Ltd.,53.24963918674855,673
Hays-Herring Pvt. Ltd.,36.53797405504942,641
"Hill, Woods and Walker Pvt. Ltd.",74.1486442076233,873
Mcmahon and Sons Pvt. Ltd.,41.68773278809871,260
Jackson-Hunter Pvt. Ltd.,93.91558905778751,592
"Andrade, Thompson and Quinn Pvt. Ltd.",57.2941110827425,383
"Gomez, Martinez and Oliver Pvt. Ltd.",22.3380811418324,817
Colon Inc Pvt. Ltd.,41.446666927656,981
"Sampson, Carter and Johns Pvt. Ltd.",43.684116256955306,938
Adams-Reynolds Pvt. Ltd.,71.23219691581149,861
"Cortez, Green and Smith Pvt. Ltd.",87.70351721748379,467
"Brown, Frank and Hardy Pvt. Ltd.",47.6011930476902,623
"Rivera, Scott and Hatfield Pvt. Ltd.",64.96399525561199,243
Meyer-Lopez Pvt. Ltd.,91.401129038938,461
Tran-Hardin Pvt. Ltd.,63.30434649225406,522
"Brown, Evans and Khan Pvt. Ltd.",21.67748264182019,566
Martinez-Dominguez Pvt. Ltd.,89.00644124618258,365
"Day, Frost and Cameron Pvt. Ltd.",50.65975265707727,582
Key Group Pvt. Ltd.,4.559800210096753,759
Hopkins Inc Pvt. Ltd.,93.999992484091,833
"Suarez, Wilson and Martinez Pvt. Ltd.",50.01745542584361,510
Becker-Huber Pvt. Ltd.,31.256981596808096,484
Day Inc Pvt. Ltd.,60.57271513851946,591
Henderson-Jones Pvt. Ltd.,72.7934735641958,189
"Leonard, Fleming and Welch Pvt. Ltd.",58.6278332920674,540
Price-Wright Pvt. Ltd.,9.991980185506666,790
"Hunt, Parks and Jackson Pvt. Ltd.",63.68625511845746,588
"Black, Nelson and Knight Pvt. Ltd.",20.93080442878803,328
"Howard, Curry and Ortiz Pvt. Ltd.",46.70842569093326,206
"Williams, Hayes and Lam Pvt. Ltd.",83.07331548412338,197
Chavez-Stevens Pvt. Ltd.,11.823463802271473,852
Thomas-Jefferson Pvt. Ltd.,13.140460282338662,677
Clark-Waters Pvt. Ltd.,28.002007152596363,675
"Villanueva, Gonzalez and Hernandez Pvt. Ltd.",63.30643409624477,639
"Hoffman, Harris and Gonzalez Pvt. Ltd.",32.19098738173709,720
"Martin, Weaver and Woods Pvt. Ltd.",93.23904223967703,718
"Hall, Pearson and Harrison Pvt. Ltd.",78.16989357613168,649
"Wilson, Douglas and Schmitt Pvt. Ltd.",5.819074171096084,380
Brown-Contreras Pvt. Ltd.,77.95634940349365,214
"Curry, Rivers and Garcia Pvt. Ltd.",2.110748939645446,477
"Mercer, Schmitt and Morgan Pvt. Ltd.",24.66660764284109,681
Fitzgerald-Crawford Pvt. Ltd.,88.92427399697984,879
"Mack, Gutierrez and Chandler Pvt. Ltd.",15.316811008844732,592
"Mccarthy, Grimes and James Pvt. Ltd.",73.86693560088415,487
"Soto, Wagner and Lopez Pvt. Ltd.",9.50995562800012,316
"Holland, Henry and Stephens Pvt. Ltd.",85.1222213780548,777
"Hughes, Shaw and Garcia Pvt. Ltd.",72.8900574622621,513
Bryant-Cline Pvt. Ltd.,99.392082395021,736
Maldonado-Austin Pvt. Ltd.,87.10190118575709,558
White-Lawrence Pvt. Ltd.,50.99649877193423,949
Irwin-Hughes Pvt. Ltd.,51.40904574053952,858
Baker-Moreno Pvt. Ltd.,39.44140768130484,168
"Schmitt, Gonzales and Brennan Pvt. Ltd.",2.479332901453779,598
Medina-Williams Pvt. Ltd.,68.459857893124,587
"Foster, Carpenter and Blankenship Pvt. Ltd.",59.57003193365095,521
"Davis, Howard and Forbes Pvt. Ltd.",47.74195317939277,758
Vincent Ltd Pvt. Ltd.,4.236108852048837,1000
Jimenez-Johnson Pvt. Ltd.,60.929898077637766,409
"Bennett, Sherman and Black Pvt. Ltd.",66.29896909391425,825
Daniel-Walker Pvt. Ltd.,59.04579482267594,233
"Ramsey, George and Hernandez Pvt. Ltd.",24.87676812618921,847
"Park, Johnson and Jensen Pvt. Ltd.",61.965111092723305,156
Reed-Barr Pvt. Ltd.,96.79681700480636,299
"Smith, Monroe and Lozano Pvt. Ltd.",17.861158794223154,588
Curtis-Wolfe Pvt. Ltd.,56.84069731902538,779
"Reese, Fowler and Lawson Pvt. Ltd.",49.26752457816968,260
Nguyen-Austin Pvt. Ltd.,41.53158325111595,472
Knight and Sons Pvt. Ltd.,68.84059610806017,839
Hines LLC Pvt. Ltd.,77.56634890580666,807
"Estrada, Anderson and Ali Pvt. Ltd.",63.49831948915483,984
"Roman, King and Lyons Pvt. Ltd.",97.4737113902368,726
"Clements, Miller and Thompson Pvt. Ltd.",32.400812430463645,612
"Dominguez, Owens and Benton Pvt. Ltd.",97.61197436258178,806
Edwards-Maynard Pvt. Ltd.,54.834897317169,320
"Turner, Roth and Jennings Pvt. Ltd.",98.29937575578695,682
"Morris, Foster and Hartman Pvt. Ltd.",18.058301223847398,946
Buckley-Harrell Pvt. Ltd.,65.08111586723498,798
Valentine and Sons Pvt. Ltd.,99.94401749316468,858
"Bell, Poole and Byrd Pvt. Ltd.",74.54905082261291,223
Keith Group Pvt. Ltd.,90.57548731384044,170
Rollins-Anderson Pvt. Ltd.,14.09065474672948,402
Romero-Franco Pvt. Ltd.,86.90024208596007,850
"Levy, Cooper and Black Pvt. Ltd.",59.54040850658971,829
Chen-Melendez Pvt. Ltd.,54.161759709841085,743
"King, Ryan and Middleton Pvt. Ltd.",38.052802415056696,750
"Adkins, Jarvis and Smith Pvt. Ltd.",87.96373193789279,220
"Mooney, Sanchez and Jacobson Pvt. Ltd.",8.58349321345636,450
Reynolds Ltd Pvt. Ltd.,56.99291283378598,350
Long-Hull Pvt. Ltd.,29.926274642320173,449
Griffin-Dunn Pvt. Ltd.,29.02328740412764,281
"Fleming, Smith and Coleman Pvt. Ltd.",6.503524767738722,452
"Valdez, Roberts and Smith Pvt. Ltd.",56.45655740451886,209
"Fowler, Nixon and Allen Pvt. Ltd.",48.8014382857296,551
"Thomas, Lee and Barnes Pvt. Ltd.",49.575094351820034,949
Singh-Gardner Pvt. Ltd.,12.429372255950833,786
"Dunn, Johnson and Carroll Pvt. Ltd.",71.35154763270944,940
Nelson-Sims Pvt. Ltd.,42.06622600192226,969
Washington-Singleton Pvt. Ltd.,90.8801028890967,237
Newton-Dixon Pvt. Ltd.,15.587982460336146,202
Cantu-Baker Pvt. Ltd.,77.45519232375251,160
"Davis, Hampton and Adkins Pvt. Ltd.",55.58227877791134,233
"Mckinney, Jones and Rhodes Pvt. Ltd.",28.902317692677705,894
"Le, Swanson and King Pvt. Ltd.",44.1430109540693,301
"Nielsen, Taylor and Morales Pvt. Ltd.",22.84176508584307,675
Moore-Fields Pvt. Ltd.,69.20281821214148,445
"Ballard, Nguyen and Byrd Pvt. Ltd.",75.58398219662867,887
Curtis-Fuller Pvt. Ltd.,29.486975409044657,219
